age_range,date,positive_cases,deaths,Dosis1,Dosis2,Dosis3
40-49,2021-06-28,921.0,20.0,1303,184,0
40-49,2021-06-28,921.0,20.0,1080,181,0
40-49,2021-06-29,231.0,21.0,431,431,0
40-49,2021-06-29,231.0,21.0,321,396,0
40-49,2021-06-30,629.0,17.0,674,437,0
40-49,2021-06-30,629.0,17.0,3060,464,0
40-49,2021-07-01,603.0,22.0,697,526,0
40-49,2021-07-01,603.0,22.0,4273,476,0
40-49,2021-07-02,720.0,18.0,822,454,0
40-49,2021-07-02,720.0,18.0,1315,625,0
40-49,2021-07-03,529.0,21.0,845,323,0
40-49,2021-07-03,529.0,21.0,1050,418,0
40-49,2021-07-04,167.0,20.0,253,149,0
40-49,2021-07-04,167.0,20.0,721,145,0
40-49,2021-07-05,707.0,25.0,768,607,0
40-49,2021-07-05,707.0,25.0,2708,621,0
40-49,2021-07-06,603.0,9.0,5169,2039,0
40-49,2021-07-06,603.0,9.0,15202,1801,0
40-49,2021-07-07,609.0,11.0,5583,756,0
40-49,2021-07-07,609.0,11.0,31387,603,0
40-49,2021-07-08,524.0,17.0,5875,930,0
40-49,2021-07-08,524.0,17.0,6609,868,0
40-49,2021-07-09,514.0,18.0,6402,831,0
40-49,2021-07-09,514.0,18.0,6962,679,0
40-49,2021-07-10,459.0,23.0,5619,656,0
40-49,2021-07-10,459.0,23.0,127949,652,0
40-49,2021-07-11,177.0,18.0,586,350,0
40-49,2021-07-11,177.0,18.0,96563,379,1
40-49,2021-07-12,601.0,17.0,2368,633,0
40-49,2021-07-12,601.0,17.0,27805,532,0
40-49,2021-07-13,508.0,17.0,4269,770,0
40-49,2021-07-13,508.0,17.0,32059,812,1
40-49,2021-07-14,509.0,17.0,3095,1153,0
40-49,2021-07-14,509.0,17.0,33130,1061,0
40-49,2021-07-15,413.0,15.0,3813,1264,0
40-49,2021-07-15,413.0,15.0,31438,1827,0
40-49,2021-07-16,423.0,15.0,8136,1350,0
40-49,2021-07-16,423.0,15.0,28561,1891,0
40-49,2021-07-17,380.0,14.0,26532,978,1
40-49,2021-07-17,380.0,14.0,118649,1496,2
40-49,2021-07-18,133.0,11.0,22297,227,0
40-49,2021-07-18,133.0,11.0,73715,210,1
40-49,2021-07-19,407.0,16.0,8619,983,0
40-49,2021-07-19,407.0,16.0,21607,817,0
40-49,2021-07-20,417.0,16.0,13335,614,0
40-49,2021-07-20,417.0,16.0,24145,551,0
40-49,2021-07-21,435.0,14.0,17100,767,0
40-49,2021-07-21,435.0,14.0,24946,709,0
40-49,2021-07-22,382.0,14.0,24447,601,0
40-49,2021-07-22,382.0,14.0,26332,2253,0
40-49,2021-07-23,345.0,9.0,26463,890,0
40-49,2021-07-23,345.0,9.0,37463,3510,1
40-49,2021-07-24,338.0,15.0,162862,782,1
40-49,2021-07-24,338.0,15.0,47337,1495,1
40-49,2021-07-25,124.0,11.0,136387,255,0
40-49,2021-07-25,124.0,11.0,32270,951,0
40-49,2021-07-26,397.0,15.0,5945,436,0
40-49,2021-07-26,397.0,15.0,14116,670,0
40-49,2021-07-27,368.0,10.0,7531,4019,0
40-49,2021-07-27,368.0,10.0,8104,10416,0
40-49,2021-07-28,152.0,11.0,3058,879,0
40-49,2021-07-28,152.0,11.0,3788,17236,0
40-49,2021-07-29,195.0,7.0,3488,886,0
40-49,2021-07-29,195.0,7.0,3239,4122,0
40-49,2021-07-30,417.0,12.0,6967,4970,0
40-49,2021-07-30,417.0,12.0,10571,8557,0
40-49,2021-07-31,300.0,11.0,7472,4422,0
40-49,2021-07-31,300.0,11.0,23819,94930,1
40-49,2021-08-01,95.0,7.0,5764,1266,0
40-49,2021-08-01,95.0,7.0,30869,83537,0
40-49,2021-08-02,321.0,15.0,10560,2847,0
40-49,2021-08-02,321.0,15.0,12961,28082,0
40-49,2021-08-03,307.0,10.0,11898,4607,1
40-49,2021-08-03,307.0,10.0,7305,31391,0
40-49,2021-08-04,277.0,9.0,16588,3557,0
40-49,2021-08-04,277.0,9.0,8019,27109,0
40-49,2021-08-05,298.0,10.0,16812,3877,0
40-49,2021-08-05,298.0,10.0,9907,27291,0
40-49,2021-08-06,333.0,7.0,52494,6222,1
40-49,2021-08-06,333.0,7.0,23640,32482,0
40-49,2021-08-07,220.0,9.0,124933,20850,0
40-49,2021-08-07,220.0,9.0,51694,97272,1
40-49,2021-08-08,94.0,10.0,87656,18884,0
40-49,2021-08-08,94.0,10.0,38087,73896,1
40-49,2021-08-09,256.0,10.0,24211,4727,0
40-49,2021-08-09,256.0,10.0,13588,19940,0
40-49,2021-08-10,271.0,9.0,23622,7710,0
40-49,2021-08-10,271.0,9.0,14353,20567,0
40-49,2021-08-11,271.0,8.0,12140,11157,0
40-49,2021-08-11,271.0,8.0,9592,21874,0
40-49,2021-08-12,257.0,9.0,11534,15577,0
40-49,2021-08-12,257.0,9.0,8274,21976,0
40-49,2021-08-13,246.0,12.0,10280,18087,0
40-49,2021-08-13,246.0,12.0,7750,21975,0
40-49,2021-08-14,192.0,6.0,13949,123454,2
40-49,2021-08-14,192.0,6.0,8830,31142,0
40-49,2021-08-15,77.0,13.0,6236,122105,1
40-49,2021-08-15,77.0,13.0,4546,26429,1
40-49,2021-08-16,277.0,4.0,12482,14072,2
40-49,2021-08-16,277.0,4.0,4851,9942,0
40-49,2021-08-17,228.0,14.0,15041,16103,1
40-49,2021-08-17,228.0,14.0,4501,10525,1
40-49,2021-08-18,211.0,3.0,13277,12023,0
40-49,2021-08-18,211.0,3.0,4117,10579,0
40-49,2021-08-19,216.0,9.0,18272,10989,0
40-49,2021-08-19,216.0,9.0,7061,17176,0
40-49,2021-08-20,178.0,9.0,33979,8659,0
40-49,2021-08-20,178.0,9.0,21092,13214,0
40-49,2021-08-21,152.0,8.0,59721,18889,0
40-49,2021-08-21,152.0,8.0,22005,46240,0
40-49,2021-08-22,64.0,5.0,48446,14342,1
40-49,2021-08-22,64.0,5.0,18358,34288,2
40-49,2021-08-23,235.0,7.0,10213,11340,0
40-49,2021-08-23,235.0,7.0,4209,17483,0
40-49,2021-08-24,257.0,4.0,10207,10382,0
40-49,2021-08-24,257.0,4.0,4314,11621,0
40-49,2021-08-25,230.0,6.0,9099,12661,0
40-49,2021-08-25,230.0,6.0,3667,8934,0
40-49,2021-08-26,178.0,5.0,9202,12736,1
40-49,2021-08-26,178.0,5.0,4021,7380,0
40-49,2021-08-27,207.0,5.0,7465,29246,0
40-49,2021-08-27,207.0,5.0,5001,13076,1
40-49,2021-08-28,139.0,6.0,44059,75200,0
40-49,2021-08-28,139.0,6.0,41004,42005,1
40-49,2021-08-29,48.0,8.0,46162,83016,0
40-49,2021-08-29,48.0,8.0,22113,51441,0
40-49,2021-08-30,95.0,4.0,1337,2032,0
40-49,2021-08-30,95.0,4.0,1054,1914,0
40-49,2021-08-31,217.0,7.0,5920,15523,0
40-49,2021-08-31,217.0,7.0,3431,8350,0
40-49,2021-09-01,185.0,4.0,5889,32427,0
40-49,2021-09-01,185.0,4.0,3473,15938,0
40-49,2021-09-02,164.0,10.0,20096,20809,0
40-49,2021-09-02,164.0,10.0,11519,13087,0
40-49,2021-09-03,171.0,2.0,20559,30248,0
40-49,2021-09-03,171.0,2.0,11728,12302,0
40-49,2021-09-04,154.0,4.0,26349,29415,0
40-49,2021-09-04,154.0,4.0,14848,11821,0
40-49,2021-09-05,66.0,6.0,31014,9786,3
40-49,2021-09-05,66.0,6.0,8284,6032,1
40-49,2021-09-06,183.0,0.0,7020,9353,1
40-49,2021-09-06,183.0,0.0,4305,5010,0
40-49,2021-09-07,153.0,0.0,15670,13457,0
40-49,2021-09-07,153.0,0.0,8477,5810,0
40-49,2021-09-08,154.0,7.0,29707,20250,0
40-49,2021-09-08,154.0,7.0,18992,12475,0
40-49,2021-09-09,164.0,1.0,29662,18948,0
40-49,2021-09-09,164.0,1.0,20033,9010,0
40-49,2021-09-10,151.0,7.0,24084,30649,0
40-49,2021-09-10,151.0,7.0,17247,20257,0
40-49,2021-09-11,126.0,4.0,25437,41974,1
40-49,2021-09-11,126.0,4.0,17179,17663,1
40-49,2021-09-12,61.0,4.0,19801,37186,0
40-49,2021-09-12,61.0,4.0,13379,16586,1
40-49,2021-09-13,172.0,3.0,6744,12163,0
40-49,2021-09-13,172.0,3.0,4398,5018,0
40-49,2021-09-14,168.0,1.0,6770,10702,0
40-49,2021-09-14,168.0,1.0,4406,4362,0
40-49,2021-09-15,196.0,5.0,6648,10942,0
40-49,2021-09-15,196.0,5.0,4512,4729,0
40-49,2021-09-16,145.0,6.0,10538,12702,2
40-49,2021-09-16,145.0,6.0,7232,5968,1
40-49,2021-09-17,134.0,2.0,10794,10110,0
40-49,2021-09-17,134.0,2.0,7854,6026,1
40-49,2021-09-18,114.0,3.0,13971,34485,1
40-49,2021-09-18,114.0,3.0,9473,23381,1
40-49,2021-09-19,53.0,2.0,7783,25800,1
40-49,2021-09-19,53.0,2.0,5273,11063,0
40-49,2021-09-20,145.0,3.0,5074,10492,3
40-49,2021-09-20,145.0,3.0,3502,5590,1
40-49,2021-09-21,146.0,1.0,4551,11206,0
40-49,2021-09-21,146.0,1.0,3072,10592,2
40-49,2021-09-22,140.0,6.0,4967,9558,0
40-49,2021-09-22,140.0,6.0,3105,5854,0
40-49,2021-09-23,105.0,4.0,4252,8456,0
40-49,2021-09-23,105.0,4.0,2903,4497,1
40-49,2021-09-24,115.0,2.0,4767,13399,0
40-49,2021-09-24,115.0,2.0,3250,7852,0
40-49,2021-09-25,85.0,3.0,7000,34802,1
40-49,2021-09-25,85.0,3.0,4853,25481,0
40-49,2021-09-26,53.0,3.0,5520,27431,0
40-49,2021-09-26,53.0,3.0,3638,12814,2
40-49,2021-09-27,151.0,3.0,4166,11483,0
40-49,2021-09-27,151.0,3.0,2981,6933,0
40-49,2021-09-28,177.0,0.0,4161,13405,0
40-49,2021-09-28,177.0,0.0,2992,7544,1
40-49,2021-09-29,171.0,4.0,4386,27336,1
40-49,2021-09-29,171.0,4.0,3128,15103,2
40-49,2021-09-30,158.0,2.0,3866,22954,0
40-49,2021-09-30,158.0,2.0,2786,13094,1
40-49,2021-10-01,151.0,2.0,3570,16996,0
40-49,2021-10-01,151.0,2.0,2457,9925,0
40-49,2021-10-02,131.0,1.0,6036,27609,9
40-49,2021-10-02,131.0,1.0,4207,17424,9
40-49,2021-10-03,46.0,1.0,5222,22955,0
40-49,2021-10-03,46.0,1.0,3543,13954,2
40-49,2021-10-04,184.0,7.0,3338,12928,1
40-49,2021-10-04,184.0,7.0,2459,8993,2
40-49,2021-10-05,177.0,3.0,3237,8498,2
40-49,2021-10-05,177.0,3.0,2363,5533,1
40-49,2021-10-06,126.0,5.0,3781,9697,4
40-49,2021-10-06,126.0,5.0,2698,6129,1
40-49,2021-10-07,147.0,2.0,3473,9705,0
40-49,2021-10-07,147.0,2.0,2489,6645,2
40-49,2021-10-08,80.0,3.0,2346,7315,0
40-49,2021-10-08,80.0,3.0,1663,5150,3
40-49,2021-10-09,117.0,4.0,4205,14660,1
40-49,2021-10-09,117.0,4.0,2991,10249,0
40-49,2021-10-10,42.0,0.0,2907,9127,3
40-49,2021-10-10,42.0,0.0,2092,5902,3
40-49,2021-10-11,156.0,1.0,3470,6475,0
40-49,2021-10-11,156.0,1.0,2555,3889,2
40-49,2021-10-12,161.0,2.0,4530,6087,11
40-49,2021-10-12,161.0,2.0,3541,3879,6
40-49,2021-10-13,161.0,2.0,4543,6473,2
40-49,2021-10-13,161.0,2.0,3404,4101,1
40-49,2021-10-14,121.0,4.0,3775,6328,1
40-49,2021-10-14,121.0,4.0,2780,4643,1
40-49,2021-10-15,161.0,1.0,4264,6438,2890
40-49,2021-10-15,161.0,1.0,3162,4683,2631
40-49,2021-10-16,128.0,3.0,6015,7602,3369
40-49,2021-10-16,128.0,3.0,4710,5310,3498
40-49,2021-10-17,68.0,5.0,4185,6720,1493
40-49,2021-10-17,68.0,5.0,3083,4329,1428
40-49,2021-10-18,218.0,4.0,2588,4275,3890
40-49,2021-10-18,218.0,4.0,1953,3126,3669
40-49,2021-10-19,183.0,2.0,2655,4868,3575
40-49,2021-10-19,183.0,2.0,1965,3438,3378
40-49,2021-10-20,159.0,4.0,2777,4637,3605
40-49,2021-10-20,159.0,4.0,2106,3052,3293
40-49,2021-10-21,182.0,0.0,2861,4606,2330
40-49,2021-10-21,182.0,0.0,2144,3158,2080
40-49,2021-10-22,175.0,1.0,2662,4276,2157
40-49,2021-10-22,175.0,1.0,1924,3000,1934
40-49,2021-10-23,128.0,3.0,3515,6202,903
40-49,2021-10-23,128.0,3.0,2532,4388,917
40-49,2021-10-24,76.0,3.0,2529,5031,287
40-49,2021-10-24,76.0,3.0,1780,3400,282
40-49,2021-10-25,217.0,4.0,1940,3740,945
40-49,2021-10-25,217.0,4.0,1497,2564,836
40-49,2021-10-26,197.0,1.0,1913,3573,829
40-49,2021-10-26,197.0,1.0,1344,2484,742
40-49,2021-10-27,180.0,3.0,1963,3648,753
40-49,2021-10-27,180.0,3.0,1379,2538,710
40-49,2021-10-28,197.0,1.0,2445,3963,1017
40-49,2021-10-28,197.0,1.0,1793,2690,990
40-49,2021-10-29,199.0,1.0,2605,3351,1171
40-49,2021-10-29,199.0,1.0,1947,2393,1068
40-49,2021-10-30,174.0,1.0,2483,4292,614
40-49,2021-10-30,174.0,1.0,1827,3109,627
40-49,2021-10-31,53.0,2.0,1903,3350,168
40-49,2021-10-31,53.0,2.0,1402,2336,137
40-49,2021-11-01,104.0,4.0,1002,1164,126
40-49,2021-11-01,104.0,4.0,746,762,101
40-49,2021-11-02,197.0,2.0,1311,1899,412
40-49,2021-11-02,197.0,2.0,918,1279,366
40-49,2021-11-03,218.0,1.0,1616,2798,727
40-49,2021-11-03,218.0,1.0,1194,1849,734
40-49,2021-11-04,213.0,4.0,1988,3651,783
40-49,2021-11-04,213.0,4.0,1529,2554,765
40-49,2021-11-05,201.0,1.0,2471,3389,775
40-49,2021-11-05,201.0,1.0,1776,2372,687
40-49,2021-11-06,202.0,4.0,3804,5788,726
40-49,2021-11-06,202.0,4.0,2844,4358,668
40-49,2021-11-07,77.0,1.0,3225,5502,445
40-49,2021-11-07,77.0,1.0,2320,3880,439
40-49,2021-11-08,285.0,6.0,2537,4252,530
40-49,2021-11-08,285.0,6.0,1788,2909,475
40-49,2021-11-09,265.0,2.0,2368,3071,957
40-49,2021-11-09,265.0,2.0,1747,2127,799
40-49,2021-11-10,211.0,2.0,2417,3046,1658
40-49,2021-11-10,211.0,2.0,1929,2237,1485
40-49,2021-11-11,261.0,2.0,2366,3352,2026
40-49,2021-11-11,261.0,2.0,1754,2369,1795
40-49,2021-11-12,219.0,6.0,2213,3130,1478
40-49,2021-11-12,219.0,6.0,1680,2321,1299
40-49,2021-11-13,199.0,3.0,3196,4317,958
40-49,2021-11-13,199.0,3.0,2363,3219,817
40-49,2021-11-14,140.0,3.0,3279,4059,541
40-49,2021-11-14,140.0,3.0,2410,2889,510
40-49,2021-11-15,294.0,3.0,3375,3177,379
40-49,2021-11-15,294.0,3.0,2720,2318,345
40-49,2021-11-16,241.0,0.0,5008,3677,405
40-49,2021-11-16,241.0,0.0,3861,2558,362
40-49,2021-11-17,291.0,3.0,5068,3709,492
40-49,2021-11-17,291.0,3.0,3825,2578,401
40-49,2021-11-18,348.0,2.0,5193,3950,579
40-49,2021-11-18,348.0,2.0,4086,2803,499
40-49,2021-11-19,324.0,1.0,5503,3793,602
40-49,2021-11-19,324.0,1.0,4303,2900,501
40-49,2021-11-20,274.0,2.0,6761,4420,209
40-49,2021-11-20,274.0,2.0,5207,3336,198
40-49,2021-11-21,147.0,4.0,5557,3989,158
40-49,2021-11-21,147.0,4.0,4242,2814,170
40-49,2021-11-22,379.0,2.0,4232,2558,350
40-49,2021-11-22,379.0,2.0,3135,2027,318
40-49,2021-11-23,260.0,1.0,4280,3071,310
40-49,2021-11-23,260.0,1.0,3221,2245,248
40-49,2021-11-24,261.0,2.0,4158,2796,382
40-49,2021-11-24,261.0,2.0,2951,2029,352
40-49,2021-11-25,253.0,0.0,3748,2977,375
40-49,2021-11-25,253.0,0.0,2910,2173,333
40-49,2021-11-26,238.0,1.0,3628,2944,1508
40-49,2021-11-26,238.0,1.0,2787,2099,1255
40-49,2021-11-27,220.0,1.0,4352,3914,1873
40-49,2021-11-27,220.0,1.0,3193,2765,1801
40-49,2021-11-28,133.0,4.0,3555,3712,1480
40-49,2021-11-28,133.0,4.0,2701,2591,1498
40-49,2021-11-29,273.0,4.0,2924,2374,2077
40-49,2021-11-29,273.0,4.0,2191,1776,2088
40-49,2021-11-30,241.0,3.0,2790,2372,2274
40-49,2021-11-30,241.0,3.0,2017,1744,2134
40-49,2021-12-01,250.0,5.0,2999,2277,2102
40-49,2021-12-01,250.0,5.0,2226,1614,2043
40-49,2021-12-02,272.0,2.0,3766,2806,2022
40-49,2021-12-02,272.0,2.0,2805,1913,1843
40-49,2021-12-03,293.0,1.0,3756,2826,1720
40-49,2021-12-03,293.0,1.0,2756,2082,1492
40-49,2021-12-04,230.0,2.0,4508,3896,1524
40-49,2021-12-04,230.0,2.0,3342,2839,1498
40-49,2021-12-05,156.0,4.0,3510,3620,1048
40-49,2021-12-05,156.0,4.0,2595,2530,979
40-49,2021-12-06,301.0,3.0,3406,2973,1380
40-49,2021-12-06,301.0,3.0,2510,2163,1326
40-49,2021-12-07,306.0,3.0,3430,3671,1427
40-49,2021-12-07,306.0,3.0,2508,2565,1351
40-49,2021-12-08,149.0,3.0,2670,2956,939
40-49,2021-12-08,149.0,3.0,1992,2179,821
40-49,2021-12-09,297.0,3.0,4498,4996,1308
40-49,2021-12-09,297.0,3.0,3239,3479,1164
40-49,2021-12-10,310.0,2.0,8001,7423,1303
40-49,2021-12-10,310.0,2.0,5769,5103,1140
40-49,2021-12-11,300.0,6.0,9370,9178,1331
40-49,2021-12-11,300.0,6.0,6845,6360,1159
40-49,2021-12-12,168.0,4.0,6780,7522,927
40-49,2021-12-12,168.0,4.0,5011,5445,869
40-49,2021-12-13,280.0,3.0,7741,6782,1074
40-49,2021-12-13,280.0,3.0,5959,4738,983
40-49,2021-12-14,262.0,4.0,7528,7384,1134
40-49,2021-12-14,262.0,4.0,5833,5025,1087
40-49,2021-12-15,286.0,2.0,6966,6813,947
40-49,2021-12-15,286.0,2.0,5409,4926,902
40-49,2021-12-16,302.0,2.0,5074,5448,842
40-49,2021-12-16,302.0,2.0,3918,4030,788
40-49,2021-12-17,305.0,4.0,4849,5273,868
40-49,2021-12-17,305.0,4.0,4049,4106,814
40-49,2021-12-18,232.0,1.0,4394,5408,750
40-49,2021-12-18,232.0,1.0,3373,3975,754
40-49,2021-12-19,136.0,4.0,2967,4372,657
40-49,2021-12-19,136.0,4.0,2259,3251,693
40-49,2021-12-20,364.0,3.0,3443,4161,12797
40-49,2021-12-20,364.0,3.0,2810,3294,14792
40-49,2021-12-21,290.0,4.0,3161,4209,30739
40-49,2021-12-21,290.0,4.0,2376,3137,36191
40-49,2021-12-22,288.0,0.0,2622,3952,27933
40-49,2021-12-22,288.0,0.0,2072,2939,32514
40-49,2021-12-23,310.0,3.0,2099,3518,19145
40-49,2021-12-23,310.0,3.0,1723,2578,21172
40-49,2021-12-24,317.0,1.0,827,1403,6013
40-49,2021-12-24,317.0,1.0,723,1073,6670
40-49,2021-12-25,175.0,1.0,216,339,3588
40-49,2021-12-25,175.0,1.0,197,295,4177
40-49,2021-12-26,183.0,4.0,967,2394,18087
40-49,2021-12-26,183.0,4.0,838,1815,21020
40-49,2021-12-27,573.0,2.0,2164,4508,25837
40-49,2021-12-27,573.0,2.0,1691,3396,30064
40-49,2021-12-28,767.0,2.0,2316,4652,28082
40-49,2021-12-28,767.0,2.0,1845,3517,31007
40-49,2021-12-29,763.0,3.0,2222,3916,24017
40-49,2021-12-29,763.0,3.0,1706,2956,25516
40-49,2021-12-30,954.0,5.0,1968,3596,16747
40-49,2021-12-30,954.0,5.0,1555,2807,17785
40-49,2021-12-31,745.0,4.0,697,1717,4300
40-49,2021-12-31,745.0,4.0,561,1342,4916
40-49,2022-01-01,395.0,5.0,136,283,2026
40-49,2022-01-01,395.0,5.0,98,235,2232
40-49,2022-01-02,542.0,5.0,536,1924,10852
40-49,2022-01-02,542.0,5.0,404,1415,12060
40-49,2022-01-03,1597.0,6.0,1628,4868,18992
40-49,2022-01-03,1597.0,6.0,1304,3573,21556
40-49,2022-01-04,1982.0,3.0,1643,5160,21405
40-49,2022-01-04,1982.0,3.0,1304,4003,23846
40-49,2022-01-05,2403.0,6.0,1946,5281,26240
40-49,2022-01-05,2403.0,6.0,1491,4091,28417
40-49,2022-01-06,3092.0,4.0,1886,4904,27824
40-49,2022-01-06,3092.0,4.0,1403,3771,28327
40-49,2022-01-07,3104.0,4.0,1799,4805,27185
40-49,2022-01-07,3104.0,4.0,1382,3881,27922
40-49,2022-01-08,3880.0,4.0,1595,4341,32216
40-49,2022-01-08,3880.0,4.0,1264,3419,33309
40-49,2022-01-09,1929.0,3.0,1037,2874,18652
40-49,2022-01-09,1929.0,3.0,776,2185,19523
40-49,2022-01-10,6003.0,5.0,1682,4473,21906
40-49,2022-01-10,6003.0,5.0,1366,3423,21840
40-49,2022-01-11,6018.0,4.0,1530,3763,21229
40-49,2022-01-11,6018.0,4.0,1164,2920,21009
40-49,2022-01-12,7867.0,5.0,1434,3747,19105
40-49,2022-01-12,7867.0,5.0,1105,2816,18991
40-49,2022-01-13,8735.0,6.0,1394,3374,17499
40-49,2022-01-13,8735.0,6.0,1024,2654,17736
40-49,2022-01-14,9360.0,6.0,1197,2979,16804
40-49,2022-01-14,9360.0,6.0,972,2326,16691
40-49,2022-01-15,8419.0,4.0,980,2083,18531
40-49,2022-01-15,8419.0,4.0,772,1645,18853
40-49,2022-01-16,3380.0,6.0,621,1440,10447
40-49,2022-01-16,3380.0,6.0,509,1144,10752
40-49,2022-01-17,11105.0,8.0,1121,2371,11934
40-49,2022-01-17,11105.0,8.0,877,1883,11856
40-49,2022-01-18,10163.0,10.0,935,2076,11089
40-49,2022-01-18,10163.0,10.0,646,1569,10949
40-49,2022-01-19,10728.0,4.0,783,2006,10555
40-49,2022-01-19,10728.0,4.0,593,1451,10131
40-49,2022-01-20,9894.0,13.0,708,1720,9063
40-49,2022-01-20,9894.0,13.0,514,1348,8726
40-49,2022-01-21,9800.0,3.0,521,1453,7618
40-49,2022-01-21,9800.0,3.0,433,1000,7217
40-49,2022-01-22,8117.0,10.0,141,298,3216
40-49,2022-01-22,8117.0,10.0,102,278,2934
50-59,2020-09-09,939.0,51.0,1,0,0
50-59,2020-09-09,939.0,51.0,1,0,0
50-59,2020-09-11,1459.0,48.0,1,0,0
50-59,2020-09-12,813.0,45.0,1,0,0
50-59,2020-09-14,917.0,36.0,1,0,0
50-59,2020-09-16,812.0,27.0,1,0,0
50-59,2020-09-17,951.0,41.0,1,0,0
50-59,2020-09-19,802.0,46.0,1,0,0
50-59,2020-09-19,802.0,46.0,1,0,0
50-59,2020-09-21,767.0,42.0,1,0,0
50-59,2020-09-24,773.0,26.0,1,0,0
50-59,2020-09-26,677.0,34.0,1,0,0
50-59,2020-09-28,338.0,30.0,1,0,0
50-59,2020-09-29,400.0,21.0,1,0,0
50-59,2020-09-30,391.0,22.0,3,0,0
50-59,2020-09-30,391.0,22.0,2,1,0
50-59,2020-10-01,380.0,12.0,1,0,0
50-59,2020-10-01,380.0,12.0,2,0,0
50-59,2020-10-02,474.0,23.0,1,1,0
50-59,2020-10-02,474.0,23.0,3,0,0
50-59,2020-10-03,298.0,28.0,4,1,0
50-59,2020-10-05,373.0,24.0,0,1,0
50-59,2020-10-06,392.0,14.0,4,0,0
50-59,2020-10-06,392.0,14.0,1,0,0
50-59,2020-10-07,408.0,24.0,2,1,0
50-59,2020-10-08,428.0,33.0,2,1,0
50-59,2020-10-09,483.0,27.0,1,0,0
50-59,2020-10-09,483.0,27.0,1,0,0
50-59,2020-10-10,342.0,18.0,2,1,0
50-59,2020-10-10,342.0,18.0,3,1,0
50-59,2020-10-12,417.0,23.0,1,0,0
50-59,2020-10-12,417.0,23.0,1,1,0
50-59,2020-10-13,516.0,24.0,1,0,0
50-59,2020-10-14,389.0,14.0,4,0,0
50-59,2020-10-15,400.0,19.0,0,1,0
50-59,2020-10-16,480.0,20.0,1,0,0
50-59,2020-10-16,480.0,20.0,2,0,0
50-59,2020-10-17,326.0,16.0,2,0,0
50-59,2020-10-17,326.0,16.0,2,1,0
50-59,2020-10-19,333.0,16.0,1,0,0
50-59,2020-10-19,333.0,16.0,1,0,0
50-59,2020-10-20,418.0,21.0,2,1,0
50-59,2020-10-20,418.0,21.0,2,0,0
50-59,2020-10-21,458.0,10.0,1,3,0
50-59,2020-10-21,458.0,10.0,0,3,0
50-59,2020-10-22,360.0,21.0,2,0,0
50-59,2020-10-22,360.0,21.0,1,2,0
50-59,2020-10-23,387.0,23.0,2,1,0
50-59,2020-10-23,387.0,23.0,0,2,0
50-59,2020-10-24,260.0,15.0,3,0,0
50-59,2020-10-24,260.0,15.0,0,4,0
50-59,2020-10-25,109.0,18.0,1,0,0
50-59,2020-10-26,328.0,24.0,1,0,0
50-59,2020-10-27,326.0,15.0,1,5,0
50-59,2020-10-27,326.0,15.0,1,0,0
50-59,2020-10-28,276.0,9.0,0,3,0
50-59,2020-10-29,330.0,21.0,2,0,0
50-59,2020-10-29,330.0,21.0,0,3,0
50-59,2020-10-30,289.0,16.0,0,1,0
50-59,2020-10-31,289.0,10.0,0,1,0
50-59,2020-10-31,289.0,10.0,0,4,0
50-59,2020-11-02,241.0,17.0,1,1,0
50-59,2020-11-02,241.0,17.0,1,1,0
50-59,2020-11-03,286.0,12.0,1,1,0
50-59,2020-11-03,286.0,12.0,0,1,0
50-59,2020-11-04,296.0,12.0,0,5,0
50-59,2020-11-04,296.0,12.0,1,0,0
50-59,2020-11-05,254.0,14.0,1,0,0
50-59,2020-11-07,213.0,15.0,0,2,0
50-59,2020-11-07,213.0,15.0,3,1,0
50-59,2020-11-09,224.0,14.0,1,1,0
50-59,2020-11-10,234.0,16.0,2,2,0
50-59,2020-11-10,234.0,16.0,0,1,0
50-59,2020-11-11,237.0,16.0,0,1,0
50-59,2020-11-12,263.0,16.0,0,1,0
50-59,2020-11-12,263.0,16.0,1,1,0
50-59,2020-11-13,286.0,18.0,0,4,0
50-59,2020-11-14,199.0,12.0,0,2,0
50-59,2020-11-14,199.0,12.0,1,0,0
50-59,2020-11-15,93.0,10.0,0,1,0
50-59,2020-11-16,216.0,9.0,2,0,0
50-59,2020-11-16,216.0,9.0,2,1,0
50-59,2020-11-17,231.0,9.0,0,2,0
50-59,2020-11-17,231.0,9.0,0,2,0
50-59,2020-11-18,204.0,11.0,1,0,0
50-59,2020-11-18,204.0,11.0,1,0,0
50-59,2020-11-19,220.0,4.0,0,1,0
50-59,2020-11-20,206.0,14.0,1,0,0
50-59,2020-11-20,206.0,14.0,1,0,0
50-59,2020-11-21,181.0,7.0,1,0,0
50-59,2020-11-23,202.0,13.0,1,2,0
50-59,2020-11-23,202.0,13.0,0,1,0
50-59,2020-11-24,228.0,13.0,1,1,0
50-59,2020-11-25,184.0,12.0,2,1,0
50-59,2020-11-26,203.0,13.0,2,0,0
50-59,2020-11-26,203.0,13.0,0,1,0
50-59,2020-11-27,296.0,15.0,0,1,0
50-59,2020-11-27,296.0,15.0,1,0,0
50-59,2020-11-28,134.0,17.0,0,3,0
50-59,2020-11-30,216.0,13.0,1,2,0
50-59,2020-11-30,216.0,13.0,1,0,0
50-59,2020-12-01,193.0,14.0,2,2,0
50-59,2020-12-01,193.0,14.0,0,1,0
50-59,2020-12-02,196.0,14.0,1,0,0
